Gene	EmBPOE4_rep3
Os04g0340800	1493
Os04g0341100	0
Os04g0341500	0
Os04g0341900	0
Os04g0343050	0
Os04g0343900	0
Os04g0344100	1
Os04g0344400	0
Os04g0345100	170
Os04g0345400	653
Os04g0345800	0
Os04g0346000	668
Os04g0346100	1305
Os04g0346800	461
Os04g0346900	0
Os04g0347200	0
Os04g0347400	47
Os04g0347600	344
Os04g0347700	23
Os04g0347800	287
Os04g0347900	38
Os04g0348000	507
Os04g0348100	28
Os04g0348300	669
Os04g0348400	150
Os04g0348600	0
Os04g0348800	0
Os04g0349401	242
Os04g0349500	2929
Os04g0349600	15
Os04g0349650	0
Os04g0349700	417
Os04g0350000	360
Os04g0350100	27
Os04g0350300	68
Os04g0350700	6
Os04g0351100	0
Os04g0351333	0
Os04g0351800	0
Os04g0351933	0
Os04g0352066	1
Os04g0352200	0
Os04g0352400	6
Os04g0352700	0
Os04g0353000	470
Os04g0353600	0
Os04g0354200	0
Os04g0354400	0
Os04g0354600	0
Os04g0355401	0
Os04g0355500	0
Os04g0356600	0
Os04g0356800	0
Os04g0357000	0
Os04g0357300	1
Os04g0357500	0
Os04g0357700	28
Os04g0358000	0
Os04g0358150	0
Os04g0359100	312
Os04g0359300	0
Os04g0359700	0
Os04g0359900	2
Os04g0360400	0
Os04g0360500	0
Os04g0360650	0
Os04g0361500	0
Os04g0362375	41
Os04g0362501	0
Os04g0363700	167
Os04g0363976	0
Os04g0364800	585
Os04g0365100	6
Os04g0365550	0
Os04g0366000	0
Os04g0366200	0
Os04g0367000	0
Os04g0367201	0
Os04g0367400	169
Os04g0367800	0
Os04g0367900	0
Os04g0368000	11
Os04g0368300	43
Os04g0368800	18
Os04g0369000	3
Os04g0369066	0
Os04g0369100	0
Os04g0369600	0
Os04g0370100	0
Os04g0370300	0
Os04g0370500	130
Os04g0370600	44
Os04g0370900	59
Os04g0371000	8
Os04g0371100	0
Os04g0371200	0
Os04g0371500	0
Os04g0371600	8
Os04g0372100	0
Os04g0372201	0
Os04g0372400	4
Os04g0372700	309
Os04g0372800	1034
Os04g0373000	244
Os04g0373150	0
Os04g0373400	132
Os04g0374400	0
Os04g0374601	0
Os04g0375300	0
Os04g0375400	0
Os04g0375750	0
Os04g0375900	17
Os04g0376000	680
Os04g0376100	174
Os04g0376200	0
Os04g0376300	953
Os04g0376400	5
Os04g0376500	882
Os04g0376600	6
Os04g0376700	14
Os04g0377600	223
Os04g0377932	299
Os04g0378066	4
Os04g0378200	37
Os04g0378575	15
Os04g0379300	117
Os04g0379400	1352
Os04g0379500	790
Os04g0379600	300
Os04g0379700	2573
Os04g0379800	7
Os04g0379900	424
Os04g0379916	0
Os04g0379933	2
Os04g0380000	43
Os04g0380200	74
Os04g0380300	2659
Os04g0380500	689
Os04g0380800	0
Os04g0381000	105
Os04g0381100	86
Os04g0381400	4
Os04g0381500	0
Os04g0381600	1230
Os04g0381700	0
Os04g0382100	770
Os04g0382200	102
Os04g0382250	0
Os04g0382300	571
Os04g0382400	2
Os04g0382550	2
Os04g0382700	298
Os04g0382800	3
Os04g0382900	10
Os04g0383100	0
Os04g0383700	0
Os04g0384000	0
Os04g0384200	178
Os04g0384800	15
Os04g0385350	0
Os04g0385600	142
Os04g0385650	0
Os04g0385700	634
Os04g0385900	2335
Os04g0386300	0
Os04g0386500	1423
Os04g0386600	642
Os04g0386650	0
Os04g0386700	4
Os04g0386900	6
Os04g0387000	77
Os04g0387300	411
Os04g0387600	512
Os04g0387900	495
Os04g0388000	35
Os04g0388500	835
Os04g0388601	449
Os04g0388700	222
Os04g0388800	801
Os04g0388900	239
Os04g0389100	0
Os04g0389500	329
Os04g0389600	157
Os04g0389800	38
Os04g0389901	19
Os04g0390000	2815
Os04g0390100	87
Os04g0390500	5650
Os04g0390600	259
Os04g0390700	0
Os04g0390800	3
Os04g0391000	9
Os04g0391500	387
Os04g0391900	2382
Os04g0392300	28
Os04g0392500	0
Os04g0392700	0
Os04g0393100	0
Os04g0393200	0
Os04g0393300	1462
Os04g0393500	0
Os04g0393900	86
Os04g0393950	0
Os04g0394100	4
Os04g0394200	1
Os04g0394250	0
Os04g0394300	849
Os04g0394500	492
Os04g0394700	481
Os04g0395100	8
Os04g0395600	1903
Os04g0395651	0
Os04g0395700	325
Os04g0395800	6
Os04g0395900	584
Os04g0396500	22
Os04g0396550	0
Os04g0396800	4
Os04g0397000	560
Os04g0397100	11272
Os04g0397400	266
Os04g0397500	669
Os04g0397700	190
Os04g0397800	711
Os04g0397901	3
Os04g0398000	31
Os04g0398300	2331
Os04g0398400	0
Os04g0398500	1570
Os04g0398600	628
Os04g0398700	0
Os04g0398800	970
Os04g0398900	0
Os04g0399000	1116
Os04g0399300	21
Os04g0399600	53
Os04g0399800	0
Os04g0400000	671
Os04g0400600	0
Os04g0400700	0
Os04g0400800	10
Os04g0401000	5328
Os04g0401100	0
Os04g0401200	0
Os04g0401300	1357
Os04g0401400	0
Os04g0401700	13
Os04g0401751	0
Os04g0401800	140
Os04g0401900	0
Os04g0402100	2897
Os04g0402200	0
Os04g0402250	0
Os04g0402300	672
Os04g0402500	404
Os04g0402700	859
Os04g0403200	3778
Os04g0403300	845
Os04g0403400	55
Os04g0403500	13258
Os04g0403600	319
Os04g0403701	3293
Os04g0403900	25173
Os04g0404000	0
Os04g0404100	0
Os04g0404400	0
Os04g0404601	0
Os04g0404800	27547
Os04g0404900	203
Os04g0405000	2195
Os04g0405100	39
Os04g0405150	0
Os04g0405300	70
Os04g0405401	603
Os04g0405500	178
Os04g0405600	2186
Os04g0405700	8
Os04g0405800	915
Os04g0405900	1281
Os04g0406300	0
Os04g0406600	538
Os04g0407300	2
Os04g0407350	2
Os04g0407500	217
Os04g0407800	1
Os04g0407850	0
Os04g0407900	0
Os04g0408600	136
Os04g0408700	808
Os04g0408900	1630
Os04g0409100	4
Os04g0409200	688
Os04g0409500	971
Os04g0409600	1478
Os04g0409900	2203
Os04g0410200	34
Os04g0410250	2
Os04g0410300	56
Os04g0410400	11
Os04g0410600	2
Os04g0410700	0
Os04g0411100	4
Os04g0411200	0
Os04g0411300	8
Os04g0411400	1
Os04g0411651	33
Os04g0411800	768
Os04g0412000	103
Os04g0412100	1057
Os04g0412200	789
Os04g0412300	510
Os04g0412350	200
Os04g0412500	4830
Os04g0412700	14
Os04g0412800	20
Os04g0412900	187
Os04g0413000	51
Os04g0413100	29
Os04g0413200	0
Os04g0413301	0
Os04g0413500	2
Os04g0413600	656
Os04g0413900	68
Os04g0414000	12
Os04g0414100	3249
Os04g0414250	0
Os04g0414300	123
Os04g0414500	15
Os04g0414700	242997
Os04g0414800	0
Os04g0414850	0
Os04g0415000	683
Os04g0415100	0
Os04g0415200	281
Os04g0415401	86
Os04g0415600	493
Os04g0415800	4
Os04g0415900	0
Os04g0416000	8355
Os04g0416100	20
Os04g0416400	488
Os04g0416450	27
Os04g0416500	30
Os04g0416700	923
Os04g0416900	91
Os04g0417000	3
Os04g0417600	154
Os04g0417800	296
Os04g0418000	1989
Os04g0418100	47
Os04g0418300	1
Os04g0418500	256
Os04g0418600	0
Os04g0418800	49
Os04g0419100	17
Os04g0419200	26
Os04g0419400	0
Os04g0419550	490
Os04g0419600	348
Os04g0419700	10
Os04g0419750	0
Os04g0419800	4
Os04g0419900	233
Os04g0420033	1
Os04g0420166	0
Os04g0420300	0
Os04g0420500	64
Os04g0420600	11
Os04g0420700	108
Os04g0420801	66
Os04g0420900	21
Os04g0421700	288
Os04g0421800	896
Os04g0421850	33
Os04g0421900	1683
Os04g0422000	2909
Os04g0422200	0
Os04g0422300	49
Os04g0422500	0
Os04g0422600	7
Os04g0422700	7
Os04g0422900	0
Os04g0422950	0
Os04g0423100	38
Os04g0423200	19
Os04g0423400	6365
Os04g0423600	14646
Os04g0423700	449
Os04g0423800	0
Os04g0424200	7
Os04g0425100	117
Os04g0425800	0
Os04g0428300	6
Os04g0428500	65
Os04g0428900	246
Os04g0428950	683
Os04g0429050	2
Os04g0429100	311
Os04g0429200	450
Os04g0429300	0
Os04g0429400	0
Os04g0429450	4265
Os04g0429500	9
Os04g0429600	0
Os04g0429800	2
Os04g0429850	0
Os04g0429900	1001
Os04g0430000	310
Os04g0430100	0
Os04g0430150	0
Os04g0430200	2469
Os04g0430400	0
Os04g0430600	54
Os04g0430700	560
Os04g0430800	558
Os04g0430900	0
Os04g0430950	203
Os04g0431000	187
Os04g0431100	5129
Os04g0431200	3524
Os04g0431300	1153
Os04g0431700	251
Os04g0431800	325
Os04g0432000	171
Os04g0432100	1
Os04g0432200	203
Os04g0432250	4
Os04g0432300	10
Os04g0432400	2342
Os04g0432500	385
Os04g0432600	2091
Os04g0432800	1
Os04g0433000	0
Os04g0433100	0
Os04g0433200	951
Os04g0433300	168
Os04g0433600	1886
Os04g0433800	18
Os04g0433900	4
Os04g0434300	152
Os04g0434400	0
Os04g0434500	9
Os04g0434600	120
Os04g0434800	1666
Os04g0434900	103
Os04g0435000	5
Os04g0435100	10
Os04g0435200	0
Os04g0435300	72
Os04g0435325	0
Os04g0435475	0
Os04g0435500	276
Os04g0435700	9757
Os04g0436000	38
Os04g0436100	2024
Os04g0436300	67
Os04g0436400	498
Os04g0436700	0
Os04g0436800	5
Os04g0436900	8
Os04g0437000	0
Os04g0437300	12
Os04g0437500	16
Os04g0437600	2438
Os04g0437700	2
Os04g0438101	0
Os04g0438200	0
Os04g0438300	43
Os04g0438400	37
Os04g0438500	710
Os04g0438600	133
Os04g0438700	190
Os04g0438900	14
Os04g0439100	5115
Os04g0439200	0
Os04g0439300	853
Os04g0439400	175
Os04g0439600	35
Os04g0439900	1434
Os04g0440000	1233
Os04g0440100	1785
Os04g0440300	56
Os04g0440400	0
Os04g0441600	0
Os04g0441700	6
Os04g0441800	285
Os04g0441900	1339
Os04g0442000	4265
Os04g0442050	0
Os04g0442100	1352
Os04g0442200	4910
Os04g0442300	1480
Os04g0442700	0
Os04g0442800	1146
Os04g0443000	161
Os04g0443200	78
Os04g0443300	0
Os04g0443400	0
Os04g0443500	1292
Os04g0443700	276
Os04g0443750	0
Os04g0443801	85
Os04g0443850	0
Os04g0443900	31
Os04g0443951	20
Os04g0444050	0
Os04g0444100	0
Os04g0444200	3603
Os04g0444300	32
Os04g0444400	10
Os04g0444600	911
Os04g0444800	87895
Os04g0444900	2730
Os04g0445000	39
Os04g0445100	0
Os04g0445150	0
Os04g0445200	49011
Os04g0445300	32
Os04g0445400	25
Os04g0445600	399
Os04g0445700	119
Os04g0445800	649
Os04g0445900	4
Os04g0446000	4
Os04g0446050	0
Os04g0446100	0
Os04g0446200	238
Os04g0446300	672
Os04g0446401	56
Os04g0446500	85
Os04g0446600	1
Os04g0446700	553
Os04g0446750	14
Os04g0447100	282
Os04g0447166	0
Os04g0447300	0
Os04g0447400	0
Os04g0447500	27
Os04g0447533	0
Os04g0447566	0
Os04g0447600	34
Os04g0447650	0
Os04g0447700	8
Os04g0447800	52
Os04g0447900	0
Os04g0447950	21
Os04g0448000	0
Os04g0448100	45
Os04g0448200	597
Os04g0448300	1117
Os04g0448500	1
Os04g0448550	0
Os04g0448600	18118
Os04g0448700	0
Os04g0448800	132
Os04g0448900	10885
Os04g0448950	117
Os04g0449000	175
Os04g0449100	4
Os04g0449200	0
Os04g0449300	0
Os04g0449400	27
Os04g0449450	52
Os04g0449500	3
Os04g0449700	0
Os04g0449900	5520
Os04g0450000	8
Os04g0450100	13665
Os04g0450150	4
Os04g0450200	121
Os04g0450250	1
Os04g0450300	76
Os04g0450400	139
Os04g0450500	18
Os04g0450600	20
Os04g0450701	9
Os04g0450800	1062
Os04g0450825	0
Os04g0450850	0
Os04g0450900	0
Os04g0451000	1
Os04g0451100	97
Os04g0451200	275
Os04g0451700	59
Os04g0452000	901
Os04g0452100	7562
Os04g0452300	117
Os04g0452400	537
Os04g0452500	2
Os04g0452600	0
Os04g0452650	0
Os04g0452700	303
Os04g0453200	1057
Os04g0453233	23
Os04g0453266	0
Os04g0453300	0
Os04g0453400	195
Os04g0453450	0
Os04g0453500	114
Os04g0453700	0
Os04g0453950	0
Os04g0454200	131
Os04g0454250	0
Os04g0454600	112
Os04g0454900	4
Os04g0455200	0
Os04g0455401	192
Os04g0455600	14
Os04g0455650	0
Os04g0455700	152
Os04g0455800	1432
Os04g0455900	752
Os04g0456100	42
Os04g0456200	3
Os04g0456300	32
Os04g0456700	5492
Os04g0456900	1
Os04g0457000	35993
Os04g0457100	0
Os04g0457200	256
Os04g0457300	23
Os04g0457400	356
Os04g0457500	1099
Os04g0457700	0
Os04g0457800	2479
Os04g0458000	187
Os04g0458200	1
Os04g0458250	0
Os04g0458300	143
Os04g0458400	722
Os04g0458600	2
Os04g0458800	0
Os04g0458900	7
Os04g0459000	1
Os04g0459200	656
Os04g0459500	401698
Os04g0459600	498
Os04g0459700	62
Os04g0459800	163
Os04g0459900	3422
Os04g0460050	2
Os04g0460200	1
Os04g0460300	149
Os04g0460350	594
Os04g0460400	1
Os04g0460500	209
Os04g0460600	704
Os04g0461000	0
Os04g0461050	0
Os04g0461100	3028
Os04g0461300	0
Os04g0461400	480
Os04g0461600	68
Os04g0461750	0
Os04g0461800	11
Os04g0461900	1
Os04g0462200	36
Os04g0462300	935
Os04g0462400	1
Os04g0462500	106
Os04g0462550	0
Os04g0462600	86
Os04g0462800	34
Os04g0462900	313
Os04g0463000	1
Os04g0463100	97
Os04g0463200	614
Os04g0463300	35
Os04g0463400	0
Os04g0463500	535
Os04g0463600	661
Os04g0463700	780
Os04g0463800	12
Os04g0463900	0
Os04g0464100	4
Os04g0464200	1543
Os04g0464300	0
Os04g0464400	0
Os04g0464500	1526
Os04g0464600	115
Os04g0464800	366
Os04g0464850	0
Os04g0464966	130
Os04g0465000	524
Os04g0465100	315
Os04g0465300	2
Os04g0465432	219
Os04g0465500	738
Os04g0465600	9
Os04g0465700	105
Os04g0465750	0
Os04g0465800	125
Os04g0465900	5
Os04g0466000	13
Os04g0466100	2134
Os04g0466600	3815
Os04g0466700	37
Os04g0467000	1
Os04g0467100	374
Os04g0467300	0
Os04g0467400	411
Os04g0467700	2120
Os04g0467800	91
Os04g0467901	3
Os04g0468000	0
Os04g0468600	13
Os04g0469000	121
Os04g0469300	10
Os04g0469400	165
Os04g0469425	8
Os04g0469500	71
Os04g0469700	60
Os04g0469800	102
Os04g0470100	1206
Os04g0470150	261
Os04g0470300	196
Os04g0470500	23
Os04g0470600	7
Os04g0470650	0
Os04g0470700	408
Os04g0470801	84
Os04g0470901	10
Os04g0471000	0
Os04g0471100	0
Os04g0471300	1558
Os04g0471400	2365
Os04g0471700	300
Os04g0472100	0
Os04g0472200	0
Os04g0472300	6
Os04g0472333	0
Os04g0472400	400
Os04g0472500	11
Os04g0472700	2
Os04g0472900	4
Os04g0473025	0
Os04g0473150	0
Os04g0473400	551
Os04g0473800	3
Os04g0473900	48
Os04g0474300	218
Os04g0474500	104
Os04g0474550	26
Os04g0474700	11
Os04g0474800	221
Os04g0474900	1011
Os04g0475000	18
Os04g0475100	0
Os04g0475200	373
Os04g0475250	8
Os04g0475300	481
Os04g0475400	1
Os04g0475500	398
Os04g0475600	1328
Os04g0475900	4
Os04g0476000	430
Os04g0476100	2768
Os04g0476400	18
Os04g0476500	651
Os04g0476600	10
Os04g0476650	0
Os04g0476700	908
Os04g0476800	1180
Os04g0477000	126
Os04g0477025	0
Os04g0477100	27
Os04g0477200	43
Os04g0477300	133
Os04g0477500	1440
Os04g0477900	316
Os04g0478000	3623
Os04g0478600	134
Os04g0478800	0
Os04g0479000	1
Os04g0479100	497
Os04g0479200	612
Os04g0479300	479
Os04g0479500	186
Os04g0479550	0
Os04g0479700	17
Os04g0479800	94
Os04g0479900	3
Os04g0480050	49
Os04g0480100	1558
Os04g0480200	99
Os04g0480300	493
Os04g0480400	170
Os04g0480500	28
Os04g0480600	2
Os04g0480650	0
Os04g0480700	1
Os04g0480801	0
Os04g0480802	0
Os04g0480900	4
Os04g0481000	11
Os04g0481050	0
Os04g0481100	170
Os04g0481200	0
Os04g0481300	1861
Os04g0481400	924
Os04g0481500	2
Os04g0481550	0
Os04g0481600	0
Os04g0481700	1
Os04g0481800	20
Os04g0481900	8
Os04g0482000	5448
Os04g0482100	1
Os04g0482300	12179
Os04g0482600	0
Os04g0482700	81
Os04g0482800	2802
Os04g0482900	4870
Os04g0482950	0
Os04g0483000	0
Os04g0483200	165
Os04g0483400	28
Os04g0483450	0
Os04g0483500	52
Os04g0483550	0
Os04g0483600	156
Os04g0484300	0
Os04g0484800	92
Os04g0484850	0
Os04g0484900	219
Os04g0485000	784
Os04g0485100	1198
Os04g0485200	737
Os04g0485300	2078
Os04g0485400	93
Os04g0485500	0
Os04g0485601	0
Os04g0485700	28
Os04g0485800	944
Os04g0486300	10
Os04g0486350	0
Os04g0486400	195
Os04g0486500	7
Os04g0486600	7289
Os04g0486800	5
Os04g0486900	151
Os04g0486950	122
Os04g0487000	111
Os04g0487100	146
Os04g0487200	748
Os04g0487300	81
Os04g0487400	2
Os04g0487550	0
Os04g0488000	2574
Os04g0488050	0
Os04g0488100	11
Os04g0488200	20
Os04g0488300	32
Os04g0488400	0
Os04g0488500	41
Os04g0488600	1880
Os04g0488700	1007
Os04g0488800	0
Os04g0489100	629
Os04g0489200	0
Os04g0489600	46
Os04g0489800	12
Os04g0489900	45
Os04g0490000	5
Os04g0490100	147
Os04g0490300	2
Os04g0490400	31
Os04g0490500	1425
Os04g0490600	404
Os04g0490700	232
Os04g0490800	80952
Os04g0490866	153
Os04g0490900	0
Os04g0491100	8
Os04g0491200	95
Os04g0491350	51
Os04g0491500	14
Os04g0491700	5998
Os04g0492100	2854
Os04g0492300	145
Os04g0492400	1142
Os04g0492500	0
Os04g0492600	126
Os04g0492800	309
Os04g0492900	370
Os04g0493000	77583
Os04g0493100	1034
Os04g0493300	178
Os04g0493400	54
Os04g0493600	4
Os04g0494100	21
Os04g0494300	1
Os04g0494400	1257
Os04g0494600	0
Os04g0494800	8
Os04g0494900	0
Os04g0494950	1
Os04g0495000	0
Os04g0495075	0
Os04g0495225	0
Os04g0495300	190
Os04g0495400	141
Os04g0495500	7
Os04g0495700	176
Os04g0495800	2053
Os04g0495900	48
Os04g0496000	879
Os04g0496150	80
Os04g0496300	16
Os04g0496400	832
Os04g0496600	1296
Os04g0496700	122
Os04g0496800	604
Os04g0497000	778
Os04g0497200	227
Os04g0497300	6
Os04g0497350	558
Os04g0497400	625
Os04g0497600	288
Os04g0497700	48342
Os04g0497900	512
Os04g0498000	35
Os04g0498101	54
Os04g0498200	591
Os04g0498400	516
Os04g0498600	264
Os04g0498650	0
Os04g0498700	0
Os04g0498725	0
Os04g0498800	307
Os04g0498900	2
Os04g0499100	3
Os04g0499200	764
Os04g0499300	0
Os04g0499500	0
Os04g0499800	271
Os04g0500200	13
Os04g0500300	0
Os04g0500400	0
Os04g0500600	0
Os04g0500700	7745
Os04g0500900	0
Os04g0501000	1523
Os04g0501100	558
Os04g0501200	329
Os04g0501500	460
Os04g0501600	2057
Os04g0501700	312
Os04g0501800	500
Os04g0502100	6
Os04g0502200	646
Os04g0502300	516
Os04g0502800	6621
Os04g0502900	2382
Os04g0503100	231
Os04g0503200	7
Os04g0503500	1
Os04g0503550	0
Os04g0503600	258
Os04g0503700	253
Os04g0503800	187
Os04g0504000	415
Os04g0504200	10
Os04g0504500	0
Os04g0504600	140
Os04g0504700	3966
Os04g0504800	780
Os04g0504901	0
Os04g0505000	0
Os04g0505066	0
Os04g0505200	107
Os04g0505400	1
Os04g0505500	0
Os04g0505700	995
Os04g0506000	1124
Os04g0506100	139
Os04g0506300	2
Os04g0506500	0
Os04g0506700	0
Os04g0506800	1
Os04g0506900	151
Os04g0507000	634
Os04g0507016	0
Os04g0507032	3
Os04g0507100	9426
Os04g0507400	0
Os04g0507450	0
Os04g0507500	416
Os04g0507700	3
Os04g0507800	442
Os04g0507900	60
Os04g0507950	73
Os04g0508000	1
Os04g0508050	0
Os04g0508100	1010
Os04g0508150	0
Os04g0508200	1169
Os04g0508300	5888
Os04g0508400	1
Os04g0508500	46
Os04g0508600	0
Os04g0508751	0
Os04g0508800	196
Os04g0508900	146
Os04g0509000	51
Os04g0509100	968
Os04g0509200	498
Os04g0509300	677
Os04g0509400	884
Os04g0509500	32
Os04g0509600	8969
Os04g0509800	258
Os04g0510000	0
Os04g0510200	73
Os04g0510300	450
Os04g0510400	128
Os04g0510500	998
Os04g0510600	286
Os04g0510700	46
Os04g0510900	0
Os04g0511200	29
Os04g0511400	4
Os04g0511500	0
Os04g0511600	1733
Os04g0511700	10
Os04g0512200	0
Os04g0512250	0
Os04g0512300	17
Os04g0512400	48
Os04g0512500	111
Os04g0512900	8
Os04g0513000	1124
Os04g0513100	44
Os04g0513200	2
Os04g0513301	0
Os04g0513400	953
Os04g0513550	3
Os04g0513700	5
Os04g0513800	1
Os04g0513900	4
Os04g0514150	127
Os04g0514400	846
Os04g0514500	71
Os04g0514600	6
Os04g0514800	64
Os04g0514900	0
Os04g0515300	0
Os04g0515350	0
Os04g0515400	48
Os04g0515900	355
Os04g0516200	0
Os04g0516300	15
Os04g0516550	0
Os04g0516600	26
Os04g0516701	22
Os04g0516800	1
Os04g0516900	3
Os04g0517000	130
Os04g0517100	154
Os04g0517300	436
Os04g0517350	52
Os04g0517400	9
Os04g0517500	226
Os04g0517600	0
Os04g0517700	0
Os04g0517900	0
Os04g0518000	189
Os04g0518100	4735
Os04g0518200	1976
Os04g0518400	150
Os04g0518600	124
Os04g0518650	128
Os04g0518800	44
Os04g0519100	0
Os04g0519200	0
Os04g0519700	869
Os04g0519900	0
Os04g0519912	91
Os04g0519925	0
Os04g0519975	0
Os04g0520000	139
Os04g0520700	1122
Os04g0520800	17
Os04g0520900	317
Os04g0521001	0
Os04g0521100	0
Os04g0521300	127
Os04g0521600	0
Os04g0521700	82
Os04g0521800	747
Os04g0521900	28
Os04g0522100	0
Os04g0522500	2
Os04g0522625	0
Os04g0522800	187
Os04g0523000	333
Os04g0523100	177
Os04g0523200	1
Os04g0523350	2
Os04g0523500	0
Os04g0523600	9
Os04g0523650	0
Os04g0523812	4
Os04g0524136	0
Os04g0524300	0
Os04g0524400	59
Os04g0524500	73
Os04g0524600	21
Os04g0524700	0
Os04g0524800	0
Os04g0524900	0
Os04g0524950	0
Os04g0525000	2970
Os04g0525100	31
Os04g0525200	10
Os04g0525600	180
Os04g0525700	69
Os04g0525800	0
Os04g0525850	0
Os04g0525900	2167
Os04g0526000	0
Os04g0526200	0
Os04g0526300	2
Os04g0526600	2
Os04g0526800	62
Os04g0527000	72
Os04g0527400	1276
Os04g0527500	113
Os04g0527700	83
Os04g0527800	282
Os04g0527900	3
Os04g0528000	0
Os04g0528100	855
Os04g0528200	24
Os04g0528300	1078
Os04g0528400	50
Os04g0528600	0
Os04g0528651	0
Os04g0528800	284
Os04g0529100	13
Os04g0529300	19
Os04g0529400	690
Os04g0529500	344
Os04g0529600	10
Os04g0529700	0
Os04g0529800	116
Os04g0530000	17
Os04g0530050	0
Os04g0530100	9
Os04g0530200	3719
Os04g0530300	645
Os04g0530400	356
Os04g0530500	1320
Os04g0530600	1314
Os04g0530700	247
Os04g0530801	0
Os04g0530900	79
Os04g0531100	301
Os04g0531200	2
Os04g0531300	437
Os04g0531400	361
Os04g0531500	0
Os04g0531600	0
Os04g0531700	925
Os04g0531750	7379
Os04g0531800	61
Os04g0531900	1106
Os04g0532100	94
Os04g0532200	3
Os04g0532400	13774
Os04g0532500	14
Os04g0532700	4
Os04g0532800	0
Os04g0533000	1135
Os04g0533200	0
Os04g0533250	0
Os04g0533300	30124
Os04g0533500	1717
Os04g0533602	5
Os04g0533700	0
Os04g0533800	0
Os04g0533900	109
Os04g0534000	5099
Os04g0534100	170
Os04g0534166	8
Os04g0534200	144
Os04g0534300	445
Os04g0534400	171
Os04g0534500	1448
Os04g0534600	5683
Os04g0534801	86
Os04g0535000	19
Os04g0535200	89
Os04g0535400	96
Os04g0535501	0
Os04g0535600	156
Os04g0536300	0
Os04g0536500	1
Os04g0537100	3617
Os04g0537800	663
Os04g0537900	1429
Os04g0538000	145
Os04g0538100	2014
Os04g0538166	355
Os04g0538300	0
Os04g0538400	14
Os04g0538700	1727
Os04g0538750	97
Os04g0538800	0
Os04g0538850	0
Os04g0538900	0
Os04g0539000	9961
Os04g0539100	469
Os04g0539300	0
Os04g0539500	422
Os04g0539601	0
Os04g0539701	0
Os04g0539800	1240
Os04g0540200	114
Os04g0540300	0
Os04g0540401	0
Os04g0540500	1174
Os04g0540600	3
Os04g0540750	0
Os04g0540900	76
Os04g0541100	54
Os04g0541234	0
Os04g0541500	685
Os04g0541700	4771
Os04g0541900	77
Os04g0542000	2772
Os04g0542100	0
Os04g0542200	718
Os04g0542302	1
Os04g0542800	1073
Os04g0542900	1375
Os04g0543000	4
Os04g0543033	0
Os04g0543100	2
Os04g0543200	1661
Os04g0543500	510
Os04g0543600	2
Os04g0543650	0
Os04g0543700	144
Os04g0543900	216
Os04g0544000	306
Os04g0544100	593
Os04g0544200	13
Os04g0544400	1103
Os04g0544500	2
Os04g0544700	0
Os04g0544900	366
Os04g0545000	24
Os04g0545100	342
Os04g0545200	819
Os04g0545250	0
Os04g0545300	0
Os04g0545400	2
Os04g0545600	2
Os04g0545700	0
Os04g0546100	37
Os04g0546300	216
Os04g0546400	625
Os04g0546500	1
Os04g0546800	1641
Os04g0546900	20
Os04g0547600	0
Os04g0547800	0
Os04g0547900	3207
Os04g0548000	597
Os04g0548100	8
Os04g0548300	115
Os04g0548400	110
Os04g0548500	0
Os04g0548700	53
Os04g0549300	32
Os04g0549350	11
Os04g0549400	189
Os04g0549600	29793
Os04g0549700	45
Os04g0549800	0
Os04g0550200	229
Os04g0550300	0
Os04g0550400	1834
Os04g0550500	582
Os04g0550600	134
Os04g0550700	808
Os04g0550800	0
Os04g0550833	0
Os04g0550866	0
Os04g0550900	0
Os04g0551200	12
Os04g0551300	838
Os04g0551500	1
Os04g0551550	0
Os04g0551600	20
Os04g0551700	2054
Os04g0551800	267
Os04g0552000	0
Os04g0552066	0
Os04g0552200	0
Os04g0552250	0
Os04g0552300	4
Os04g0552400	0
Os04g0552700	0
Os04g0553000	411
Os04g0553050	0
Os04g0553300	273
Os04g0553401	7
Os04g0553500	13
Os04g0553650	0
Os04g0553800	318
Os04g0554000	1
Os04g0554200	30
Os04g0554300	0
Os04g0554500	0
Os04g0554600	0
Os04g0554800	5
Os04g0554900	0
Os04g0555000	63
Os04g0555151	0
Os04g0555300	13905
Os04g0555400	1840
Os04g0555500	675
Os04g0555600	14
Os04g0555700	1
Os04g0555800	113
Os04g0555900	155
Os04g0556000	183
Os04g0556100	12
Os04g0556300	733
Os04g0556350	0
Os04g0556400	1
Os04g0556500	53
Os04g0556550	0
Os04g0556600	11
Os04g0556900	38
Os04g0557000	1756
Os04g0557200	0
Os04g0557500	7
Os04g0557800	3
Os04g0558200	10
Os04g0558400	3028
Os04g0558500	52
Os04g0558700	368
Os04g0558900	14
Os04g0559000	0
Os04g0559100	183
Os04g0559200	277
Os04g0559400	574
Os04g0559550	139
Os04g0559700	2113
Os04g0559750	11
Os04g0559800	2058
Os04g0560100	0
Os04g0560200	273
Os04g0560300	98
Os04g0560400	78
Os04g0560500	778
Os04g0560600	248
Os04g0560700	1505
Os04g0561000	0
Os04g0561200	0
Os04g0561500	3081
Os04g0561550	3
Os04g0561600	129
Os04g0561700	59
Os04g0561800	0
Os04g0561900	0
Os04g0561950	0
Os04g0562000	1759
Os04g0562100	2591
Os04g0562500	0
Os04g0562650	0
Os04g0562800	6
Os04g0563000	1
Os04g0563050	0
Os04g0563100	484
Os04g0563300	78
